Date,Time,DateTime,Country,DC_Power,AC_Power,Ambient_Temperature,Module_Temperature,Irradiation,Day,Month,Hour,Daily_Yield,Total_Yield,Price,Demand,Demand_Energy
7/6/2024,7,2024-06-07 07:00:00,Australia,0.0,0.0,32.04,35.58,0.0,7,6,7,0.0,65931.47300000004,204.235,7198.9775,7214.03
7/6/2024,8,2024-06-07 08:00:00,Australia,17.089,14.606,32.13,36.18,0.268,7,6,8,14.606,65946.07900000004,55.204167,6226.1758,6275.59
7/6/2024,9,2024-06-07 09:00:00,Australia,29.337,27.153,32.31,36.88,0.449,7,6,9,41.759,65973.23200000005,-7.2358333,5175.1625,5214.16
7/6/2024,10,2024-06-07 10:00:00,Australia,45.612,40.384,31.34,38.22,0.73,7,6,10,82.143,66013.61600000005,21.055833,4660.295,4668.86
7/6/2024,11,2024-06-07 11:00:00,Australia,58.977,53.582,31.95,37.14,0.881,7,6,11,135.725,66067.19800000005,-2.9525,4448.9942,4456.75
7/6/2024,12,2024-06-07 12:00:00,Australia,64.251,55.027,30.57,35.47,1.005,7,6,12,190.752,66122.22500000005,-29.5825,4326.0067,4330.0
7/6/2024,13,2024-06-07 13:00:00,Australia,57.843,51.365,31.78,37.07,0.901,7,6,13,242.11700000000002,66173.59000000005,-14.2075,4388.4608,4377.07
7/6/2024,14,2024-06-07 14:00:00,Australia,44.527,39.237,30.97,36.98,0.671,7,6,14,281.354,66212.82700000005,57.415833,4928.4375,4896.67
7/6/2024,15,2024-06-07 15:00:00,Australia,31.495,28.671,32.13,37.28,0.519,7,6,15,310.025,66241.49800000005,48.693333,5802.9158,5761.9
7/6/2024,16,2024-06-07 16:00:00,Australia,16.844,14.995,31.53,35.47,0.244,7,6,16,325.02,66256.49300000005,134.23833,6976.6983,6928.62
7/6/2024,17,2024-06-07 17:00:00,Australia,0.0,0.0,31.46,38.54,0.0,7,6,17,325.02,66256.49300000005,214.10167,7859.42,7836.23
7/6/2024,18,2024-06-07 18:00:00,Australia,0.0,0.0,31.68,36.87,0.0,7,6,18,325.02,66256.49300000005,171.00833,7921.36,7926.53
7/6/2024,19,2024-06-07 19:00:00,Australia,0.0,0.0,31.78,35.33,0.016,7,6,19,325.02,66256.49300000005,136.95333,7697.8742,7711.61
7/6/2024,20,2024-06-07 20:00:00,Australia,0.0,0.0,31.11,37.41,0.0,7,6,20,325.02,66256.49300000005,147.1575,7516.9242,7523.68
7/6/2024,21,2024-06-07 21:00:00,Australia,0.0,0.0,31.55,36.21,0.0,7,6,21,325.02,66256.49300000005,151.44917,7177.3117,7197.32
7/6/2024,22,2024-06-07 22:00:00,Australia,0.0,0.0,31.35,36.49,0.007,7,6,22,325.02,66256.49300000005,183.26083,6678.8792,6698.34
7/6/2024,23,2024-06-07 23:00:00,Australia,0.0,0.0,31.97,37.52,0.012,7,6,23,325.02,66256.49300000005,139.58583,6258.9533,6276.04
8/6/2024,0,2024-06-08 00:00:00,Australia,0.0,0.0,31.17,37.95,0.0,8,6,0,0.0,66256.49300000005,115.71083,5880.0533,5893.42
8/6/2024,1,2024-06-08 01:00:00,Australia,0.0,0.0,32.53,36.03,0.0,8,6,1,0.0,66256.49300000005,115.91833,5661.7625,5668.37
8/6/2024,2,2024-06-08 02:00:00,Australia,0.0,0.0,31.49,36.8,0.0,8,6,2,0.0,66256.49300000005,82.314167,5482.77,5487.44
8/6/2024,3,2024-06-08 03:00:00,Australia,0.0,0.0,31.61,36.71,0.0,8,6,3,0.0,66256.49300000005,78.4175,5465.4558,5464.56
8/6/2024,4,2024-06-08 04:00:00,Australia,0.0,0.0,31.17,37.77,0.002,8,6,4,0.0,66256.49300000005,81.949167,5559.7233,5553.07
8/6/2024,5,2024-06-08 05:00:00,Australia,0.0,0.0,32.44,36.72,0.004,8,6,5,0.0,66256.49300000005,95.35,5736.5042,5725.81
8/6/2024,6,2024-06-08 06:00:00,Australia,0.0,0.0,31.51,36.35,0.015,8,6,6,0.0,66256.49300000005,143.02667,6161.6367,6144.91
8/6/2024,7,2024-06-08 07:00:00,Australia,0.0,0.0,31.03,37.75,0.0,8,6,7,0.0,66256.49300000005,120.18417,6272.5475,6282.85
8/6/2024,8,2024-06-08 08:00:00,Australia,16.829,14.906,31.38,36.92,0.254,8,6,8,14.906,66271.39900000005,52.410833,5654.1992,5687.72
8/6/2024,9,2024-06-08 09:00:00,Australia,29.844,26.589,32.06,36.41,0.455,8,6,9,41.495,66297.98800000006,4.4241667,4733.6142,4769.27
8/6/2024,10,2024-06-08 10:00:00,Australia,52.342,46.231,32.26,38.13,0.806,8,6,10,87.726,66344.21900000006,-31.050833,4228.4975,4239.48
8/6/2024,11,2024-06-08 11:00:00,Australia,56.13,49.041,31.32,36.79,0.896,8,6,11,136.767,66393.26000000005,-40.0675,3966.3708,3973.03
8/6/2024,12,2024-06-08 12:00:00,Australia,69.198,60.255,31.53,35.13,1.071,8,6,12,197.022,66453.51500000006,-43.959167,3859.5475,3866.25
8/6/2024,13,2024-06-08 13:00:00,Australia,56.177,48.884,31.15,36.69,0.878,8,6,13,245.906,66502.39900000006,-42.755833,4022.745,4001.9
8/6/2024,14,2024-06-08 14:00:00,Australia,49.763,45.45,31.93,36.68,0.804,8,6,14,291.356,66547.84900000006,-3.0666667,4663.9375,4632.22
8/6/2024,15,2024-06-08 15:00:00,Australia,26.798,23.43,31.95,34.94,0.427,8,6,15,314.786,66571.27900000005,34.174167,5620.6425,5576.35
8/6/2024,16,2024-06-08 16:00:00,Australia,16.279,15.057,31.72,37.1,0.245,8,6,16,329.843,66586.33600000005,98.625833,6623.92,6585.41
8/6/2024,17,2024-06-08 17:00:00,Australia,0.0,0.0,33.18,37.75,0.002,8,6,17,329.843,66586.33600000005,177.61667,7381.545,7362.0
8/6/2024,18,2024-06-08 18:00:00,Australia,0.0,0.0,31.95,37.92,0.015,8,6,18,329.843,66586.33600000005,154.4825,7442.6358,7449.38
8/6/2024,19,2024-06-08 19:00:00,Australia,0.0,0.0,32.49,36.15,0.0,8,6,19,329.843,66586.33600000005,131.19583,7204.1217,7215.86
8/6/2024,20,2024-06-08 20:00:00,Australia,0.0,0.0,32.58,36.09,0.0,8,6,20,329.843,66586.33600000005,134.52083,7092.5292,7091.01
8/6/2024,21,2024-06-08 21:00:00,Australia,0.0,0.0,31.19,36.83,0.0,8,6,21,329.843,66586.33600000005,108.0825,6823.9483,6846.51
8/6/2024,22,2024-06-08 22:00:00,Australia,0.0,0.0,31.67,37.21,0.006,8,6,22,329.843,66586.33600000005,143.335,6436.1658,6448.73
8/6/2024,23,2024-06-08 23:00:00,Australia,0.0,0.0,32.73,35.9,0.0,8,6,23,329.843,66586.33600000005,120.19083,6100.8533,6115.47
9/6/2024,0,2024-06-09 00:00:00,Australia,0.0,0.0,32.15,36.5,0.0,9,6,0,0.0,66586.33600000005,75.918333,5736.715,5748.02
9/6/2024,1,2024-06-09 01:00:00,Australia,0.0,0.0,31.91,35.59,0.023,9,6,1,0.0,66586.33600000005,81.993333,5597.695,5601.78
9/6/2024,2,2024-06-09 02:00:00,Australia,0.0,0.0,31.69,36.96,0.0,9,6,2,0.0,66586.33600000005,72.744167,5467.3342,5472.02
9/6/2024,3,2024-06-09 03:00:00,Australia,0.0,0.0,31.94,37.2,0.064,9,6,3,0.0,66586.33600000005,73.131667,5456.265,5456.5
9/6/2024,4,2024-06-09 04:00:00,Australia,0.0,0.0,31.68,35.23,0.0,9,6,4,0.0,66586.33600000005,73.175833,5524.5108,5520.34
9/6/2024,5,2024-06-09 05:00:00,Australia,0.0,0.0,32.18,37.58,0.0,9,6,5,0.0,66586.33600000005,76.495833,5664.5375,5653.75
9/6/2024,6,2024-06-09 06:00:00,Australia,0.0,0.0,32.04,36.78,0.016,9,6,6,0.0,66586.33600000005,100.64583,5954.2492,5941.69
9/6/2024,7,2024-06-09 07:00:00,Australia,0.0,0.0,31.64,36.45,0.0,9,6,7,0.0,66586.33600000005,73.753333,5946.85,5965.86
9/6/2024,8,2024-06-09 08:00:00,Australia,17.159,16.065,32.05,36.28,0.277,9,6,8,16.065,66602.40100000006,52.258333,5379.4933,5406.6
9/6/2024,9,2024-06-09 09:00:00,Australia,30.05,26.047,32.01,34.91,0.47,9,6,9,42.112,66628.44800000006,-20.685833,4557.185,4586.09
9/6/2024,10,2024-06-09 10:00:00,Australia,48.217,40.823,31.94,36.0,0.716,9,6,10,82.935,66669.27100000007,-36.034167,4263.9017,4259.0
9/6/2024,11,2024-06-09 11:00:00,Australia,53.882,47.796,32.1,36.54,0.841,9,6,11,130.731,66717.06700000007,-42.895,4073.8067,4092.82
9/6/2024,12,2024-06-09 12:00:00,Australia,68.107,61.835,31.06,38.38,1.046,9,6,12,192.566,66778.90200000007,-46.2625,3833.1367,3838.24
9/6/2024,13,2024-06-09 13:00:00,Australia,57.125,50.81,31.17,35.61,0.895,9,6,13,243.376,66829.71200000007,-40.346667,4206.2092,4173.71
9/6/2024,14,2024-06-09 14:00:00,Australia,48.628,43.24,31.65,36.41,0.749,9,6,14,286.616,66872.95200000008,7.5808333,4843.7867,4824.63
9/6/2024,15,2024-06-09 15:00:00,Australia,28.241,25.042,32.56,37.65,0.42,9,6,15,311.658,66897.99400000008,60.074167,5725.1092,5683.91
9/6/2024,16,2024-06-09 16:00:00,Australia,15.603,14.081,31.37,36.7,0.232,9,6,16,325.73900000000003,66912.07500000008,153.79667,6589.8283,6546.54
9/6/2024,17,2024-06-09 17:00:00,Australia,0.0,0.0,31.82,37.65,0.016,9,6,17,325.73900000000003,66912.07500000008,237.88417,7568.3617,7539.38
9/6/2024,18,2024-06-09 18:00:00,Australia,0.0,0.0,32.2,38.67,0.016,9,6,18,325.73900000000003,66912.07500000008,142.0775,7608.9525,7619.11
9/6/2024,19,2024-06-09 19:00:00,Australia,0.0,0.0,31.75,35.92,0.0,9,6,19,325.73900000000003,66912.07500000008,137.83917,7278.3775,7295.5
9/6/2024,20,2024-06-09 20:00:00,Australia,0.0,0.0,31.95,38.01,0.037,9,6,20,325.73900000000003,66912.07500000008,138.35417,7083.8092,7086.73
9/6/2024,21,2024-06-09 21:00:00,Australia,0.0,0.0,32.16,35.92,0.023,9,6,21,325.73900000000003,66912.07500000008,154.1575,6774.95,6795.96
9/6/2024,22,2024-06-09 22:00:00,Australia,0.0,0.0,31.18,35.5,0.0,9,6,22,325.73900000000003,66912.07500000008,142.4825,6287.1967,6305.86
9/6/2024,23,2024-06-09 23:00:00,Australia,0.0,0.0,32.07,35.49,0.0,9,6,23,325.73900000000003,66912.07500000008,124.05667,5931.2392,5947.27
10/6/2024,0,2024-06-10 00:00:00,Australia,0.0,0.0,31.58,37.78,0.019,10,6,0,0.0,66912.07500000008,91.215,5639.5,5647.07
10/6/2024,1,2024-06-10 01:00:00,Australia,0.0,0.0,31.5,35.61,0.012,10,6,1,0.0,66912.07500000008,73.706667,5498.875,5502.54
10/6/2024,2,2024-06-10 02:00:00,Australia,0.0,0.0,31.74,36.13,0.0,10,6,2,0.0,66912.07500000008,69.805,5467.53,5466.96
10/6/2024,3,2024-06-10 03:00:00,Australia,0.0,0.0,31.05,38.32,0.0,10,6,3,0.0,66912.07500000008,74.765,5489.4983,5486.08
10/6/2024,4,2024-06-10 04:00:00,Australia,0.0,0.0,31.31,38.51,0.025,10,6,4,0.0,66912.07500000008,76.5775,5699.6325,5687.22
10/6/2024,5,2024-06-10 05:00:00,Australia,0.0,0.0,31.16,37.72,0.012,10,6,5,0.0,66912.07500000008,89.715,6195.5167,6169.29
10/6/2024,6,2024-06-10 06:00:00,Australia,0.0,0.0,31.66,37.14,0.008,10,6,6,0.0,66912.07500000008,148.66,6932.9875,6903.14
10/6/2024,7,2024-06-10 07:00:00,Australia,0.0,0.0,31.37,36.49,0.0,10,6,7,0.0,66912.07500000008,125.4175,7185.4208,7200.61
10/6/2024,8,2024-06-10 08:00:00,Australia,16.544,15.05,31.51,36.71,0.238,10,6,8,15.05,66927.12500000009,35.701667,6272.525,6316.46
10/6/2024,9,2024-06-10 09:00:00,Australia,30.902,28.34,32.06,37.72,0.457,10,6,9,43.39,66955.46500000008,-6.5966667,5277.7875,5314.52
10/6/2024,10,2024-06-10 10:00:00,Australia,46.568,40.133,30.83,37.85,0.739,10,6,10,83.523,66995.59800000009,-21.3175,4848.7692,4858.42
10/6/2024,11,2024-06-10 11:00:00,Australia,64.119,60.016,31.92,37.51,0.986,10,6,11,143.539,67055.61400000009,-30.533333,4578.225,4586.24
10/6/2024,12,2024-06-10 12:00:00,Australia,63.674,59.318,32.24,37.08,0.97,10,6,12,202.857,67114.93200000009,-35.913333,4343.205,4348.77
10/6/2024,13,2024-06-10 13:00:00,Australia,60.748,54.896,32.1,36.03,0.937,10,6,13,257.753,67169.82800000008,-28.7075,4484.8367,4470.48
10/6/2024,14,2024-06-10 14:00:00,Australia,45.325,40.849,31.59,37.21,0.702,10,6,14,298.602,67210.67700000008,-15.5975,5011.28,4983.24
10/6/2024,15,2024-06-10 15:00:00,Australia,33.512,29.976,31.28,36.44,0.513,10,6,15,328.578,67240.65300000008,57.46,5889.5875,5844.77
10/6/2024,16,2024-06-10 16:00:00,Australia,15.976,13.683,32.22,36.57,0.262,10,6,16,342.26099999999997,67254.33600000008,191.10167,6944.5858,6906.57
10/6/2024,17,2024-06-10 17:00:00,Australia,0.0,0.0,32.49,36.32,0.0,10,6,17,342.26099999999997,67254.33600000008,233.99833,7855.3333,7823.75
10/6/2024,18,2024-06-10 18:00:00,Australia,0.0,0.0,32.34,35.7,0.002,10,6,18,342.26099999999997,67254.33600000008,172.03583,7962.7333,7974.14
10/6/2024,19,2024-06-10 19:00:00,Australia,0.0,0.0,31.5,37.42,0.006,10,6,19,342.26099999999997,67254.33600000008,139.3475,7732.9392,7741.8
10/6/2024,20,2024-06-10 20:00:00,Australia,0.0,0.0,31.92,39.82,0.0,10,6,20,342.26099999999997,67254.33600000008,134.2525,7462.7567,7475.79
10/6/2024,21,2024-06-10 21:00:00,Australia,0.0,0.0,32.31,35.75,0.016,10,6,21,342.26099999999997,67254.33600000008,109.7225,7078.6575,7096.42
10/6/2024,22,2024-06-10 22:00:00,Australia,0.0,0.0,31.81,36.26,0.02,10,6,22,342.26099999999997,67254.33600000008,115.025,6630.2758,6652.22
10/6/2024,23,2024-06-10 23:00:00,Australia,0.0,0.0,31.75,37.49,0.0,10,6,23,342.26099999999997,67254.33600000008,97.320833,6185.7967,6200.22
11/6/2024,0,2024-06-11 00:00:00,Australia,0.0,0.0,32.05,36.53,0.0,11,6,0,0.0,67254.33600000008,74.810833,5854.7233,5866.67
11/6/2024,1,2024-06-11 01:00:00,Australia,0.0,0.0,33.17,37.69,0.032,11,6,1,0.0,67254.33600000008,77.219167,5675.135,5677.7
11/6/2024,2,2024-06-11 02:00:00,Australia,0.0,0.0,31.81,38.52,0.029,11,6,2,0.0,67254.33600000008,75.115833,5621.8458,5622.4
11/6/2024,3,2024-06-11 03:00:00,Australia,0.0,0.0,31.57,37.64,0.029,11,6,3,0.0,67254.33600000008,77.440833,5651.2925,5650.92
11/6/2024,4,2024-06-11 04:00:00,Australia,0.0,0.0,30.94,38.03,0.0,11,6,4,0.0,67254.33600000008,81.291667,5865.8967,5848.74
11/6/2024,5,2024-06-11 05:00:00,Australia,0.0,0.0,31.83,35.16,0.045,11,6,5,0.0,67254.33600000008,80.270833,6334.1767,6310.62
11/6/2024,6,2024-06-11 06:00:00,Australia,0.0,0.0,31.94,38.0,0.009,11,6,6,0.0,67254.33600000008,190.665,7132.4775,7100.23
11/6/2024,7,2024-06-11 07:00:00,Australia,0.0,0.0,32.99,38.25,0.0,11,6,7,0.0,67254.33600000008,161.5025,7292.5658,7310.68
11/6/2024,8,2024-06-11 08:00:00,Australia,16.697,14.718,31.47,37.24,0.25,11,6,8,14.718,67269.05400000008,54.360833,6259.3325,6311.32
11/6/2024,9,2024-06-11 09:00:00,Australia,29.31,27.197,31.63,37.76,0.467,11,6,9,41.915,67296.25100000008,8.8575,5218.4208,5257.21
11/6/2024,10,2024-06-11 10:00:00,Australia,46.356,41.83,31.54,39.14,0.69,11,6,10,83.745,67338.08100000008,-31.006667,4651.6825,4662.85
11/6/2024,11,2024-06-11 11:00:00,Australia,62.011,55.057,31.23,39.4,0.943,11,6,11,138.802,67393.13800000008,-34.291667,4410.7267,4417.85
11/6/2024,12,2024-06-11 12:00:00,Australia,64.196,56.103,31.64,37.86,1.04,11,6,12,194.905,67449.24100000008,-36.000833,4294.9458,4296.06
11/6/2024,13,2024-06-11 13:00:00,Australia,56.982,48.304,31.93,37.36,0.877,11,6,13,243.209,67497.54500000009,-38.485,4509.2275,4492.79
11/6/2024,14,2024-06-11 14:00:00,Australia,47.019,43.858,32.8,35.11,0.748,11,6,14,287.067,67541.40300000008,-22.918333,5088.9692,5060.17
11/6/2024,15,2024-06-11 15:00:00,Australia,31.2,26.914,31.55,37.16,0.488,11,6,15,313.981,67568.31700000008,53.869167,5964.5342,5919.65
11/6/2024,16,2024-06-11 16:00:00,Australia,16.795,15.637,31.68,36.24,0.254,11,6,16,329.618,67583.95400000009,102.74333,6997.5875,6961.24
11/6/2024,17,2024-06-11 17:00:00,Australia,0.0,0.0,32.69,37.27,0.0,11,6,17,329.618,67583.95400000009,242.85583,7798.4675,7770.21
11/6/2024,18,2024-06-11 18:00:00,Australia,0.0,0.0,32.31,37.11,0.025,11,6,18,329.618,67583.95400000009,170.215,7964.6592,7970.01
11/6/2024,19,2024-06-11 19:00:00,Australia,0.0,0.0,32.14,37.6,0.0,11,6,19,329.618,67583.95400000009,110.42917,7758.3575,7768.87
11/6/2024,20,2024-06-11 20:00:00,Australia,0.0,0.0,32.38,37.68,0.01,11,6,20,329.618,67583.95400000009,109.15333,7499.0683,7512.73
11/6/2024,21,2024-06-11 21:00:00,Australia,0.0,0.0,32.18,37.11,0.0,11,6,21,329.618,67583.95400000009,96.559167,7089.705,7109.65
11/6/2024,22,2024-06-11 22:00:00,Australia,0.0,0.0,31.84,37.89,0.018,11,6,22,329.618,67583.95400000009,133.15167,6631.1725,6647.57
11/6/2024,23,2024-06-11 23:00:00,Australia,0.0,0.0,32.23,36.65,0.009,11,6,23,329.618,67583.95400000009,66.9925,6209.6133,6226.52
12/6/2024,0,2024-06-12 00:00:00,Australia,0.0,0.0,31.6,36.54,0.0,12,6,0,0.0,67583.95400000009,57.6625,5868.0875,5877.67
12/6/2024,1,2024-06-12 01:00:00,Australia,0.0,0.0,33.24,36.99,0.008,12,6,1,0.0,67583.95400000009,53.361667,5698.3208,5704.62
12/6/2024,2,2024-06-12 02:00:00,Australia,0.0,0.0,31.86,36.85,0.0,12,6,2,0.0,67583.95400000009,53.5225,5617.0208,5619.34
12/6/2024,3,2024-06-12 03:00:00,Australia,0.0,0.0,32.11,36.56,0.037,12,6,3,0.0,67583.95400000009,52.1725,5612.4442,5610.36
12/6/2024,4,2024-06-12 04:00:00,Australia,0.0,0.0,31.38,36.65,0.0,12,6,4,0.0,67583.95400000009,57.350833,5792.6158,5778.94
12/6/2024,5,2024-06-12 05:00:00,Australia,0.0,0.0,32.18,37.48,0.013,12,6,5,0.0,67583.95400000009,59.105,6259.6325,6235.62
12/6/2024,6,2024-06-12 06:00:00,Australia,0.0,0.0,31.67,36.15,0.0,12,6,6,0.0,67583.95400000009,90.94,7044.465,7016.89
12/6/2024,7,2024-06-12 07:00:00,Australia,0.0,0.0,30.75,35.9,0.0,12,6,7,0.0,67583.95400000009,87.76,7176.9317,7193.2
12/6/2024,8,2024-06-12 08:00:00,Australia,15.872,14.44,32.35,37.4,0.233,12,6,8,14.44,67598.39400000009,18.658333,6201.9192,6252.07
12/6/2024,9,2024-06-12 09:00:00,Australia,29.124,25.763,31.55,36.52,0.447,12,6,9,40.203,67624.1570000001,-15.150833,5195.17,5226.42
12/6/2024,10,2024-06-12 10:00:00,Australia,45.642,41.39,31.89,35.68,0.73,12,6,10,81.593,67665.5470000001,-31.361667,4810.7342,4812.02
12/6/2024,11,2024-06-12 11:00:00,Australia,58.364,52.301,32.61,35.84,0.927,12,6,11,133.894,67717.8480000001,-38.715833,4532.8708,4554.0
12/6/2024,12,2024-06-12 12:00:00,Australia,67.344,59.454,31.54,37.55,1.031,12,6,12,193.348,67777.3020000001,-44.674167,4274.0842,4280.72
12/6/2024,13,2024-06-12 13:00:00,Australia,59.178,55.565,31.42,37.43,0.924,12,6,13,248.913,67832.8670000001,-44.408333,4411.575,4394.69
12/6/2024,14,2024-06-12 14:00:00,Australia,46.968,41.916,31.5,37.28,0.707,12,6,14,290.829,67874.7830000001,-35.390833,5023.8008,4992.94
12/6/2024,15,2024-06-12 15:00:00,Australia,28.757,25.501,32.08,36.58,0.426,12,6,15,316.33,67900.2840000001,35.420833,5918.01,5872.33
12/6/2024,16,2024-06-12 16:00:00,Australia,16.848,14.573,31.82,35.25,0.254,12,6,16,330.903,67914.8570000001,147.96833,6979.8875,6937.58
12/6/2024,17,2024-06-12 17:00:00,Australia,0.0,0.0,32.12,37.34,0.0,12,6,17,330.903,67914.8570000001,219.68917,7800.725,7774.67
12/6/2024,18,2024-06-12 18:00:00,Australia,0.0,0.0,32.35,36.86,0.012,12,6,18,330.903,67914.8570000001,250.475,7913.4358,7925.26
12/6/2024,19,2024-06-12 19:00:00,Australia,0.0,0.0,31.51,37.67,0.0,12,6,19,330.903,67914.8570000001,179.52083,7654.7867,7664.5
12/6/2024,20,2024-06-12 20:00:00,Australia,0.0,0.0,31.72,37.5,0.0,12,6,20,330.903,67914.8570000001,138.8225,7382.015,7396.07
12/6/2024,21,2024-06-12 21:00:00,Australia,0.0,0.0,31.92,37.64,0.002,12,6,21,330.903,67914.8570000001,139.36167,7031.9258,7047.33
12/6/2024,22,2024-06-12 22:00:00,Australia,0.0,0.0,31.94,38.1,0.0,12,6,22,330.903,67914.8570000001,165.13083,6542.1558,6562.48
12/6/2024,23,2024-06-12 23:00:00,Australia,0.0,0.0,32.41,35.46,0.007,12,6,23,330.903,67914.8570000001,186.67083,6163.5333,6177.63
13/6/2024,0,2024-06-13 00:00:00,Australia,0.0,0.0,31.93,36.68,0.007,13,6,0,0.0,67914.8570000001,130.89667,5836.4017,5849.12
13/6/2024,1,2024-06-13 01:00:00,Australia,0.0,0.0,32.13,35.2,0.023,13,6,1,0.0,67914.8570000001,86.3675,5608.6117,5615.37
13/6/2024,2,2024-06-13 02:00:00,Australia,0.0,0.0,31.39,37.36,0.017,13,6,2,0.0,67914.8570000001,91.4875,5551.3658,5553.17
13/6/2024,3,2024-06-13 03:00:00,Australia,0.0,0.0,32.45,35.48,0.0,13,6,3,0.0,67914.8570000001,91.925,5538.6242,5535.54
13/6/2024,4,2024-06-13 04:00:00,Australia,0.0,0.0,32.57,37.16,0.009,13,6,4,0.0,67914.8570000001,97.758333,5715.4942,5704.19
13/6/2024,5,2024-06-13 05:00:00,Australia,0.0,0.0,31.53,37.18,0.0,13,6,5,0.0,67914.8570000001,156.05667,6173.0342,6149.18
13/6/2024,6,2024-06-13 06:00:00,Australia,0.0,0.0,32.2,36.66,0.0,13,6,6,0.0,67914.8570000001,273.7225,6877.1258,6846.64
13/6/2024,7,2024-06-13 07:00:00,Australia,0.0,0.0,30.4,38.4,0.0,13,6,7,0.0,67914.8570000001,226.46833,7069.4267,7085.83
13/6/2024,8,2024-06-13 08:00:00,Australia,18.035,15.715,31.42,37.33,0.282,13,6,8,15.715,67930.5720000001,4.5975,6078.715,6130.1
13/6/2024,9,2024-06-13 09:00:00,Australia,28.47,26.222,32.62,34.05,0.423,13,6,9,41.937,67956.7940000001,-27.621667,5092.2892,5126.45
13/6/2024,10,2024-06-13 10:00:00,Australia,40.91,36.903,32.45,37.59,0.627,13,6,10,78.84,67993.6970000001,-42.405,4550.1692,4560.72
13/6/2024,11,2024-06-13 11:00:00,Australia,65.376,57.05,31.42,36.68,0.989,13,6,11,135.89,68050.7470000001,-45.194167,4341.57,4350.36
13/6/2024,12,2024-06-13 12:00:00,Australia,63.945,56.553,31.79,36.41,0.981,13,6,12,192.44299999999998,68107.3000000001,-45.336667,4218.2692,4221.24
13/6/2024,13,2024-06-13 13:00:00,Australia,59.48,51.846,31.48,36.17,0.946,13,6,13,244.289,68159.14600000011,-45.251667,4393.0308,4373.86
13/6/2024,14,2024-06-13 14:00:00,Australia,43.19,36.34,32.6,37.81,0.658,13,6,14,280.629,68195.4860000001,-35.093333,4991.1075,4961.58
13/6/2024,15,2024-06-13 15:00:00,Australia,29.222,25.789,33.05,36.77,0.409,13,6,15,306.418,68221.27500000011,24.421667,5901.5267,5857.69
13/6/2024,16,2024-06-13 16:00:00,Australia,17.264,15.52,31.29,36.92,0.257,13,6,16,321.938,68236.79500000011,173.96583,6925.6517,6885.91
13/6/2024,17,2024-06-13 17:00:00,Australia,0.0,0.0,31.76,37.32,0.003,13,6,17,321.938,68236.79500000011,375.2025,7745.2817,7721.28
13/6/2024,18,2024-06-13 18:00:00,Australia,0.0,0.0,31.24,36.02,0.0,13,6,18,321.938,68236.79500000011,394.00083,7908.2242,7909.8
13/6/2024,19,2024-06-13 19:00:00,Australia,0.0,0.0,32.13,36.01,0.0,13,6,19,321.938,68236.79500000011,280.6325,7881.3233,7886.19
13/6/2024,20,2024-06-13 20:00:00,Australia,0.0,0.0,31.99,37.38,0.0,13,6,20,321.938,68236.79500000011,286.47917,7639.5908,7652.27
13/6/2024,21,2024-06-13 21:00:00,Australia,0.0,0.0,31.35,37.7,0.0,13,6,21,321.938,68236.79500000011,214.2625,7201.5,7224.19
13/6/2024,22,2024-06-13 22:00:00,Australia,0.0,0.0,31.2,37.74,0.001,13,6,22,321.938,68236.79500000011,207.8,6758.5117,6774.52
13/6/2024,23,2024-06-13 23:00:00,Australia,0.0,0.0,32.12,38.34,0.012,13,6,23,321.938,68236.79500000011,230.83917,6302.0758,6316.68
14/6/2024,0,2024-06-14 00:00:00,Australia,0.0,0.0,32.14,37.04,0.0,14,6,0,0.0,68236.79500000011,175.64083,5976.3642,5990.94
14/6/2024,1,2024-06-14 01:00:00,Australia,0.0,0.0,31.79,36.64,0.0,14,6,1,0.0,68236.79500000011,163.40417,5778.4825,5782.11
14/6/2024,2,2024-06-14 02:00:00,Australia,0.0,0.0,32.21,35.67,0.028,14,6,2,0.0,68236.79500000011,188.04833,5713.9983,5714.21
14/6/2024,3,2024-06-14 03:00:00,Australia,0.0,0.0,32.4,36.45,0.033,14,6,3,0.0,68236.79500000011,181.66583,5741.9192,5740.36
14/6/2024,4,2024-06-14 04:00:00,Australia,0.0,0.0,31.75,36.38,0.0,14,6,4,0.0,68236.79500000011,172.40667,5909.43,5899.46
14/6/2024,5,2024-06-14 05:00:00,Australia,0.0,0.0,31.78,37.85,0.0,14,6,5,0.0,68236.79500000011,202.3275,6456.005,6426.66
14/6/2024,6,2024-06-14 06:00:00,Australia,0.0,0.0,32.01,35.63,0.0,14,6,6,0.0,68236.79500000011,256.32333,7189.3808,7158.53
14/6/2024,7,2024-06-14 07:00:00,Australia,0.0,0.0,32.62,35.38,0.033,14,6,7,0.0,68236.79500000011,322.27667,7404.8608,7422.53
14/6/2024,8,2024-06-14 08:00:00,Australia,17.067,15.464,31.9,35.25,0.27,14,6,8,15.464,68252.25900000012,143.03833,6451.7433,6500.06
14/6/2024,9,2024-06-14 09:00:00,Australia,28.474,25.746,31.16,36.67,0.383,14,6,9,41.21,68278.00500000012,-10.888333,5444.1058,5477.22
14/6/2024,10,2024-06-14 10:00:00,Australia,45.384,39.462,31.72,37.0,0.696,14,6,10,80.672,68317.46700000012,21.5575,4903.8533,4916.91
14/6/2024,11,2024-06-14 11:00:00,Australia,60.697,57.68,31.95,37.09,0.925,14,6,11,138.352,68375.14700000011,35.449167,4694.9242,4701.53
